Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Aerobic TE,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Avg GCT Balance,Training Stress Score��,Steps,Min Temp,Decompression,Best Lap Time,Number of Laps,Max Temp,Avg Resp,Min Resp,Max Resp,Moving Time,Elapsed Time,Min Elevation,Max Eleva
"Running,2025-07-22 10:37:54,false,""Running"",""2.05"",""298"",""00:27:16"",""133"",""153"",""2.1"",""103"",""231"",""13:16"",""3:43"",""34"",""35"",""0.76"",""10.2"",""8.8"",""407"",""49.2% L / 50.8% R"",""0.0"",""2,626"",""29.0"",""No"",""00:07:00.7"",""3"",""32.0"",""29"",""22"",""35"",""00:23:12"",""00:27:16"",""-7"",""9"""
"Running,2025-07-22 09:56:44,false,""Run 22.07.25"",""7.79"",""583"",""00:40:17"",""145"",""158"",""3.5"",""167"",""174"",""5:10"",""4:42"",""38"",""28"",""1.17"",""9.1"",""10.8"",""245"",""51.5% L / 48.5% R"",""0.0"",""6,640"",""28.0"",""No"",""00:00:16.6"",""9"",""31.0"",""32"",""21"",""49"",""00:40:14"",""00:40:17"",""-4"",""12"""
"Trail Running,2025-07-19 09:01:39,false,""Trail Running"",""21.51"",""2,164"",""02:47:18"",""153"",""181"",""5.0"",""139"",""235"",""7:47"",""2:51"",""1,187"",""1,167"",""0.89"",""11.5"",""9.8"",""378"",""49.8% L / 50.2% R"",""0.0"",""22,970"",""20.0"",""No"",""00:03:19.2"",""22"",""28.0"",""36"",""18"",""55"",""02:45:54"",""02:47:18"",""1,370"",""2,344"""
"Running,2025-07-17 09:20:01,false,""Run 17.07.25"",""10.53"",""834"",""01:00:01"",""145"",""165"",""3.6"",""161"",""201"",""5:42"",""2:51"",""118"",""117"",""1.09"",""9.4"",""10.0"",""251"",""49.8% L / 50.2% R"",""0.0"",""9,432"",""27.0"",""No"",""00:00:20.8"",""32"",""31.0"",""31"",""19"",""43"",""00:59:53"",""01:00:05"",""-3"",""25"""
"Running,2025-07-15 10:41:39,false,""Running"",""8.15"",""634"",""00:40:27"",""156"",""170"",""3.9"",""168"",""173"",""4:58"",""4:19"",""62"",""54"",""1.20"",""8.4"",""10.4"",""230"",""50.4% L / 49.6% R"",""0.0"",""6,710"",""25.0"",""No"",""00:00:40.3"",""9"",""30.0"",""35"",""22"",""42"",""00:40:24"",""00:40:27"",""-10"",""14"""
"Running,2025-07-03 07:42:18,false,""Run 03.07.25"",""12.66"",""945"",""01:08:05"",""144"",""168"",""4.1"",""163"",""229"",""5:23"",""3:08"",""78"",""97"",""1.13"",""9.1"",""10.0"",""245"",""50.3% L / 49.7% R"",""0.0"",""10,948"",""18.0"",""No"",""00:00:01.3"",""31"",""26.0"",""32"",""20"",""48"",""01:07:59"",""01:08:05"",""-2"",""26"""
"Running,2025-07-01 08:35:14,false,""Run 01.07.25"",""10.38"",""798"",""01:07:44"",""132"",""163"",""3.2"",""151"",""219"",""6:31"",""2:17"",""109"",""80"",""1.00"",""10.3"",""9.9"",""275"",""49.9% L / 50.1% R"",""0.0"",""10,004"",""22.0"",""No"",""00:00:04.6"",""19"",""29.0"",""29"",""22"",""38"",""01:03:17"",""01:07:44"",""-28"",""16"""
"Running,2025-06-24 07:57:57,false,""Run 24.06.25"",""14.80"",""1,096"",""01:19:51"",""143"",""165"",""4.0"",""162"",""208"",""5:24"",""2:31"",""84"",""61"",""1.14"",""9.1"",""10.2"",""249"",""50.3% L / 49.7% R"",""0.0"",""12,788"",""20.0"",""No"",""00:00:02.6"",""29"",""29.0"",""31"",""15"",""42"",""01:19:12"",""01:19:51"",""-23"",""19"""
"Running,2025-06-21 07:41:00,false,""Run 21.06.25"",""13.99"",""1,048"",""01:15:02"",""143"",""166"",""4.0"",""166"",""177"",""5:22"",""3:40"",""164"",""102"",""1.12"",""9.0"",""10.3"",""255"",""50.8% L / 49.2% R"",""0.0"",""12,288"",""21.0"",""No"",""00:00:01.6"",""19"",""29.0"",""30"",""17"",""45"",""01:14:49"",""01:15:02"",""-33"",""38"""
"Running,2025-06-20 07:36:48,false,""Run 20.06.25"",""8.68"",""680"",""00:55:48"",""136"",""168"",""3.2"",""150"",""226"",""6:26"",""2:27"",""59"",""51"",""1.01"",""9.1"",""9.3"",""277"",""49.8% L / 50.2% R"",""0.0"",""8,228"",""22.0"",""No"",""00:00:01.7"",""17"",""29.0"",""30"",""20"",""40"",""00:55:44"",""00:55:48"",""-8"",""24"""
"Running,2025-06-10 08:45:26,false,""Run 10.06.25"",""11.64"",""861"",""01:05:01"",""136"",""146"",""3.3"",""164"",""170"",""5:35"",""5:05"",""60"",""61"",""1.09"",""9.8"",""10.8"",""253"",""50.3% L / 49.7% R"",""0.0"",""10,576"",""24.0"",""No"",""00:00:00.8"",""14"",""28.0"",""30"",""19"",""44"",""01:04:55"",""01:05:02"",""-5"",""13"""
"Running,2025-06-08 11:26:59,false,""Run 08.06.25"",""13.36"",""983"",""01:10:01"",""142"",""157"",""3.8"",""165"",""171"",""5:14"",""4:07"",""65"",""79"",""1.16"",""9.3"",""11.0"",""244"",""51.2% L / 48.8% R"",""0.0"",""11,402"",""24.0"",""No"",""00:00:00.7"",""18"",""29.0"",""31"",""22"",""42"",""01:09:58"",""01:10:01"",""-9"",""24"""
"Running,2025-06-07 08:17:05,false,""Run 07.06.25"",""9.09"",""661"",""00:50:01"",""135"",""152"",""3.2"",""164"",""183"",""5:30"",""3:05"",""51"",""36"",""1.10"",""9.4"",""10.4"",""261"",""51.2% L / 48.8% R"",""0.0"",""8,106"",""21.0"",""No"",""00:00:00.6"",""20"",""29.0"",""30"",""18"",""39"",""00:50:01"",""00:50:01"",""-10"",""25"""
"Running,2025-06-05 09:08:15,false,""Run 05.06.25"",""12.68"",""969"",""01:10:15"",""147"",""173"",""3.9"",""160"",""209"",""5:32"",""2:47"",""59"",""366"",""1.12"",""9.2"",""10.2"",""253"",""51.0% L / 49.0% R"",""0.0"",""11,086"",""20.0"",""No"",""00:00:04.1"",""25"",""28.0"",""32"",""17"",""42"",""01:10:02"",""01:10:15"",""-332"",""6"""
"Running,2025-06-03 07:55:55,false,""Run 03.06.25"",""8.27"",""679"",""00:58:18"",""128"",""158"",""2.9"",""142"",""223"",""7:03"",""2:42"",""125"",""125"",""0.97"",""9.3"",""9.4"",""287"",""49.9% L / 50.1% R"",""0.0"",""8,098"",""19.0"",""No"",""00:00:01.2"",""24"",""26.0"",""32"",""18"",""45"",""00:54:43"",""00:58:18"",""-69"",""226"""
"Running,2025-05-30 09:35:00,false,""Run 31.05.25"",""9.37"",""714"",""00:50:02"",""144"",""171"",""3.6"",""164"",""188"",""5:21"",""2:53"",""27"",""20"",""1.14"",""9.3"",""10.6"",""249"",""50.4% L / 49.6% R"",""0.0"",""8,094"",""19.0"",""No"",""00:00:02.2"",""19"",""27.0"",""29"",""19"",""39"",""00:49:59"",""00:50:02"",""-2"",""16"""
"Running,2025-05-23 20:06:55,false,""Running"",""7.34"",""541"",""00:40:01"",""136"",""146"",""3.1"",""160"",""163"",""5:27"",""4:59"",""26"",""11"",""1.16"",""9.8"",""11.5"",""247"",""51.1% L / 48.9% R"",""0.0"",""6,340"",""19.0"",""No"",""00:01:47.9"",""8"",""28.0"",""24"",""19"",""34"",""00:39:57"",""00:40:01"",""-3"",""19"""
"Running,2025-05-22 08:24:32,false,""Run 22.05.25"",""11.36"",""951"",""01:06:08"",""148"",""174"",""4.0"",""157"",""213"",""5:49"",""2:48"",""71"",""51"",""1.09"",""9.1"",""9.7"",""254"",""49.8% L / 50.2% R"",""0.0"",""10,210"",""17.0"",""No"",""00:00:09.3"",""23"",""28.0"",""34"",""22"",""50"",""01:06:00"",""01:06:09"",""-10"",""21"""
"Running,2025-05-20 10:27:02,false,""Run 20.05.25"",""11.76"",""959"",""01:10:27"",""143"",""168"",""3.6"",""155"",""219"",""5:59"",""2:49"",""65"",""54"",""1.07"",""10.1"",""10.6"",""257"",""50.5% L / 49.5% R"",""0.0"",""10,706"",""18.0"",""No"",""00:00:01.3"",""32"",""29.0"",""30"",""20"",""43"",""01:10:08"",""01:10:27"",""-2"",""29"""
"Running,2025-05-16 19:44:34,false,""Running"",""9.08"",""743"",""00:50:01"",""144"",""156"",""3.6"",""161"",""168"",""5:31"",""4:53"",""34"",""15"",""1.14"",""9.6"",""11.2"",""244"",""50.3% L / 49.7% R"",""0.0"",""7,960"",""20.0"",""No"",""00:00:23.5"",""10"",""28.0"",""32"",""19"",""39"",""00:49:58"",""00:50:01"",""-17"",""11"""
"Running,2025-05-08 11:59:31,false,""Run 08.05.25"",""8.62"",""685"",""00:45:01"",""147"",""170"",""3.7"",""164"",""205"",""5:13"",""2:36"",""92"",""86"",""1.16"",""8.9"",""10.3"",""247"",""50.4% L / 49.6% R"",""0.0"",""7,316"",""22.0"",""No"",""00:00:01.0"",""18"",""29.0"",""33"",""22"",""47"",""00:44:52"",""00:45:01"",""-14"",""28"""
"Running,2025-05-06 08:11:26,false,""Running"",""1.19"",""151"",""00:12:09"",""136"",""151"",""1.9"",""126"",""220"",""10:11"",""3:02"",""5"",""4"",""0.82"",""11.7"",""9.3"",""326"",""49.1% L / 50.9% R"",""0.0"",""1,464"",""18.0"",""No"",""00:01:34.2"",""2"",""19.0"",""31"",""26"",""37"",""00:11:56"",""00:12:09"",""-1"",""4"""
"Running,2025-05-06 07:30:32,false,""Running"",""7.47"",""585"",""00:40:02"",""139"",""157"",""3.3"",""162"",""166"",""5:22"",""4:56"",""17"",""9"",""1.16"",""9.3"",""11.0"",""243"",""50.1% L / 49.9% R"",""0.0"",""6,416"",""18.0"",""No"",""00:02:23.0"",""8"",""25.0"",""29"",""22"",""38"",""00:39:55"",""00:40:02"",""-7"",""7"""
"Running,2025-05-01 22:01:22,false,""Running"",""7.11"",""550"",""00:40:01"",""133"",""143"",""3.0"",""160"",""163"",""5:38"",""5:05"",""15"",""12"",""1.11"",""9.8"",""11.1"",""249"",""50.5% L / 49.5% R"",""0.0"",""6,364"",""16.0"",""No"",""00:00:33.2"",""8"",""25.0"",""27"",""19"",""37"",""00:39:59"",""00:40:01"",""3"",""16"""
"Running,2025-04-27 08:38:12,false,""Running"",""8.46"",""658"",""00:46:36"",""138"",""161"",""3.2"",""164"",""168"",""5:30"",""5:05"",""11"",""7"",""1.10"",""8.9"",""10.0"",""254"",""50.0% L / 50.0% R"",""0.0"",""7,550"",""16.0"",""No"",""00:02:36.1"",""9"",""23.0"",""33"",""23"",""38"",""00:46:31"",""00:46:38"",""3"",""14"""
"Running,2025-04-26 20:44:03,false,""Run 26.04.25"",""10.20"",""818"",""01:00:01"",""137"",""157"",""3.3"",""162"",""185"",""5:53"",""2:57"",""17"",""12"",""1.05"",""9.7"",""10.3"",""255"",""50.0% L / 50.0% R"",""0.0"",""9,590"",""15.0"",""No"",""00:00:01.0"",""24"",""23.0"",""30"",""22"",""41"",""00:59:57"",""01:00:01"",""--"",""9"""
"Running,2025-04-20 09:50:44,false,""Running"",""13.01"",""1,017"",""01:15:25"",""135"",""146"",""3.4"",""163"",""167"",""5:48"",""5:07"",""44"",""43"",""1.06"",""9.3"",""10.1"",""259"",""50.8% L / 49.2% R"",""0.0"",""12,166"",""14.0"",""No"",""00:00:01.7"",""14"",""24.0"",""29"",""19"",""37"",""01:15:16"",""01:15:25"",""-7"",""7"""
"Running,2025-04-16 08:33:09,false,""Running"",""9.37"",""770"",""00:50:01"",""148"",""160"",""3.6"",""164"",""168"",""5:20"",""3:39"",""15"",""5"",""1.15"",""8.9"",""10.5"",""242"",""50.7% L / 49.3% R"",""0.0"",""8,128"",""13.0"",""No"",""00:01:58.7"",""10"",""23.0"",""33"",""17"",""46"",""00:50:00"",""00:50:01"",""-4"",""7"""
"Running,2025-04-13 09:00:05,false,""Running"",""10.01"",""839"",""00:53:26"",""147"",""165"",""4.0"",""162"",""181"",""5:20"",""3:04"",""25"",""12"",""1.15"",""--"",""--"",""--"",""--"",""0.0"",""8,652"",""13.0"",""No"",""00:00:01.5"",""11"",""19.0"",""--"",""--"",""--"",""00:53:19"",""00:53:26"",""-3"",""14"""
"Running,2025-04-05 19:32:18,false,""Running"",""5.31"",""421"",""00:30:02"",""139"",""147"",""2.8"",""161"",""167"",""5:39"",""4:54"",""12"",""12"",""1.10"",""9.4"",""10.6"",""246"",""50.0% L / 50.0% R"",""0.0"",""4,800"",""16.0"",""No"",""00:01:45.4"",""6"",""25.0"",""25"",""18"",""34"",""00:30:01"",""00:30:02"",""-5"",""8"""
"Running,2025-03-23 10:26:43,false,""Running"",""6.00"",""480"",""00:31:53"",""142"",""157"",""3.2"",""165"",""169"",""5:19"",""5:00"",""29"",""20"",""1.15"",""8.9"",""10.5"",""240"",""50.8% L / 49.2% R"",""0.0"",""5,214"",""14.0"",""No"",""00:00:00.7"",""7"",""25.0"",""32"",""18"",""42"",""00:31:46"",""00:31:53"",""-13"",""10"""
"Running,2025-03-04 22:04:09,false,""Running"",""2.29"",""238"",""00:22:58"",""131"",""151"",""2.0"",""121"",""209"",""10:02"",""3:12"",""7"",""11"",""0.84"",""11.4"",""10.3"",""353"",""49.0% L / 51.0% R"",""0.0"",""2,770"",""11.0"",""No"",""00:05:08.8"",""3"",""13.0"",""29"",""21"",""35"",""00:20:50"",""00:22:58"",""-2"",""5"""
"Running,2025-03-04 21:21:30,false,""Running"",""7.03"",""518"",""00:40:09"",""128"",""137"",""2.8"",""161"",""164"",""5:42"",""5:14"",""28"",""23"",""1.09"",""9.4"",""10.5"",""255"",""49.7% L / 50.3% R"",""0.0"",""6,410"",""11.0"",""No"",""00:00:10.3"",""8"",""24.0"",""31"",""20"",""37"",""00:40:04"",""00:40:09"",""-1"",""19"""
"Running,2025-03-02 20:40:46,false,""Run 02.03.25"",""7.94"",""589"",""00:45:02"",""132"",""155"",""3.0"",""162"",""200"",""5:40"",""2:31"",""28"",""19"",""1.08"",""9.3"",""10.1"",""260"",""49.7% L / 50.3% R"",""0.0"",""7,210"",""9.0"",""No"",""00:00:01.8"",""18"",""21.0"",""31"",""26"",""38"",""00:45:01"",""00:45:02"",""0"",""7"""
"Running,2025-02-20 08:08:26,false,""Running"",""8.68"",""653"",""00:50:02"",""131"",""144"",""3.0"",""163"",""169"",""5:46"",""4:46"",""16"",""20"",""1.07"",""9.5"",""10.3"",""256"",""49.8% L / 50.2% R"",""0.0"",""8,084"",""7.0"",""No"",""00:03:54.0"",""9"",""18.0"",""31"",""21"",""39"",""00:49:55"",""00:50:02"",""-0"",""10"""
"Running,2025-02-18 21:07:02,false,""Run 18.02.25"",""14.28"",""1,098"",""01:16:53"",""146"",""172"",""4.3"",""164"",""218"",""5:23"",""2:24"",""42"",""28"",""1.13"",""9.2"",""10.2"",""253"",""49.8% L / 50.2% R"",""0.0"",""12,444"",""12.0"",""No"",""00:00:01.5"",""29"",""24.0"",""34"",""18"",""44"",""01:16:24"",""01:16:53"",""-13"",""5"""
"Running,2025-02-17 21:13:54,false,""Running"",""12.46"",""922"",""01:10:02"",""132"",""140"",""3.2"",""162"",""176"",""5:37"",""5:11"",""14"",""21"",""1.10"",""9.5"",""10.7"",""251"",""50.1% L / 49.9% R"",""0.0"",""11,228"",""11.0"",""No"",""00:02:30.0"",""13"",""24.0"",""29"",""15"",""38"",""01:09:53"",""01:10:02"",""-6"",""9"""
"Running,2025-02-08 07:59:52,false,""Running"",""9.45"",""698"",""00:50:01"",""137"",""146"",""3.1"",""160"",""166"",""5:17"",""4:48"",""15"",""7"",""1.17"",""9.1"",""10.9"",""253"",""49.9% L / 50.1% R"",""0.0"",""7,934"",""12.0"",""No"",""00:02:19.9"",""10"",""24.0"",""29"",""23"",""40"",""00:49:54"",""00:50:01"",""-2"",""8"""
"Running,2025-02-01 12:43:09,false,""Run 01.02.25"",""18.81"",""1,408"",""01:40:00"",""138"",""164"",""4.1"",""164"",""172"",""5:19"",""4:02"",""57"",""45"",""1.14"",""8.8"",""10.2"",""254"",""50.3% L / 49.7% R"",""0.0"",""16,186"",""18.0"",""No"",""00:00:00.3"",""24"",""25.0"",""32"",""18"",""42"",""01:39:39"",""01:47:13"",""-4"",""11"""
"Running,2025-01-30 08:20:57,false,""Run 30.01.25"",""11.00"",""875"",""01:10:07"",""135"",""166"",""3.2"",""151"",""213"",""6:22"",""2:39"",""103"",""105"",""1.04"",""7.9"",""8.0"",""284"",""49.4% L / 50.6% R"",""0.0"",""10,284"",""14.0"",""No"",""00:00:36.7"",""40"",""25.0"",""31"",""18"",""38"",""01:09:16"",""01:10:07"",""-216"",""13"""
"Running,2025-01-29 19:36:36,false,""Run 29.01.25"",""8.30"",""611"",""00:45:01"",""131"",""151"",""3.0"",""162"",""187"",""5:25"",""2:42"",""17"",""15"",""1.13"",""9.1"",""10.4"",""254"",""49.5% L / 50.5% R"",""0.0"",""7,200"",""13.0"",""No"",""00:00:00.7"",""18"",""24.0"",""31"",""24"",""37"",""00:45:00"",""00:45:01"",""0"",""8"""
"Running,2025-01-28 20:41:47,false,""Running"",""0.76"",""87"",""00:09:32.1"",""120"",""136"",""0.5"",""107"",""209"",""12:35"",""4:18"",""2"",""4"",""0.79"",""8.2"",""6.7"",""450"",""51.3% L / 48.8% R"",""0.0"",""968"",""12.0"",""No"",""00:09:32.1"",""1"",""13.0"",""26"",""22"",""30"",""00:09:00"",""00:09:32.1"",""2"",""4"""
"Running,2025-01-28 20:01:20,false,""Running"",""7.04"",""526"",""00:40:01"",""130"",""145"",""2.7"",""161"",""168"",""5:41"",""5:20"",""6"",""28"",""1.09"",""9.6"",""10.7"",""248"",""49.6% L / 50.4% R"",""0.0"",""6,404"",""12.0"",""No"",""00:00:14.2"",""8"",""22.0"",""32"",""18"",""36"",""00:39:55"",""00:40:01"",""3"",""31"""
"Running,2025-01-25 09:00:02,false,""Run 25.01.25"",""10.05"",""755"",""00:42:54"",""167"",""181"",""4.9"",""170"",""204"",""4:16"",""2:19"",""48"",""38"",""1.38"",""7.3"",""10.4"",""214"",""50.2% L / 49.8% R"",""0.0"",""7,182"",""13.0"",""No"",""00:00:06.4"",""11"",""18.0"",""38"",""21"",""49"",""00:42:46"",""00:42:54"",""-101"",""43"""
"Running,2025-01-25 08:33:44,false,""Running"",""2.73"",""228"",""00:16:59"",""135"",""154"",""2.2"",""154"",""213"",""6:13"",""2:19"",""18"",""9"",""1.06"",""10.3"",""10.7"",""257"",""49.3% L / 50.7% R"",""0.0"",""2,554"",""16.0"",""No"",""00:00:17.7"",""5"",""23.0"",""30"",""24"",""37"",""00:16:13"",""00:16:59"",""2"",""12"""
"Running,2025-01-24 07:58:13,false,""Running"",""5.33"",""381"",""00:30:00"",""120"",""129"",""2.3"",""164"",""168"",""5:38"",""5:26"",""18"",""14"",""1.07"",""8.9"",""9.7"",""260"",""49.5% L / 50.5% R"",""0.0"",""4,868"",""12.0"",""No"",""00:01:51.2"",""6"",""24.0"",""32"",""22"",""42"",""00:29:59"",""00:30:00"",""5"",""18"""
"Running,2025-01-23 08:57:23,false,""Running"",""11.61"",""878"",""01:05:01"",""135"",""151"",""3.3"",""163"",""169"",""5:36"",""4:21"",""27"",""29"",""1.08"",""9.2"",""10.2"",""251"",""49.9% L / 50.1% R"",""0.0"",""10,520"",""14.0"",""No"",""00:03:24.2"",""12"",""19.0"",""30"",""17"",""36"",""01:04:58"",""01:05:01"",""-4"",""9"""
"Running,2025-01-21 21:14:58,false,""Run 21.01.25"",""12.95"",""1,011"",""01:11:48"",""143"",""168"",""4.1"",""154"",""207"",""5:33"",""2:44"",""41"",""29"",""1.16"",""8.8"",""10.3"",""247"",""49.5% L / 50.5% R"",""0.0"",""10,900"",""12.0"",""No"",""00:00:01.4"",""22"",""21.0"",""32"",""18"",""42"",""01:10:21"",""01:11:48"",""-7"",""15"""
"Running,2025-01-19 10:37:06,false,""Running"",""16.15"",""1,206"",""01:30:01"",""135"",""143"",""3.6"",""162"",""183"",""5:34"",""5:05"",""40"",""43"",""1.09"",""9.6"",""10.7"",""250"",""49.7% L / 50.3% R"",""0.0"",""14,490"",""-17.0"",""No"",""00:00:50.7"",""17"",""19.0"",""28"",""22"",""37"",""01:29:52"",""01:30:35"",""9"",""20"""
"Running,2025-01-17 08:17:52,false,""Running"",""7.01"",""519"",""00:40:03"",""131"",""144"",""2.6"",""163"",""170"",""5:43"",""4:43"",""18"",""19"",""1.05"",""9.5"",""10.1"",""257"",""49.5% L / 50.5% R"",""0.0"",""6,458"",""12.0"",""No"",""00:00:05.1"",""8"",""24.0"",""31"",""25"",""39"",""00:40:00"",""00:40:03"",""6"",""22"""
"Running,2025-01-16 08:01:22,false,""Run 16.01.25"",""11.46"",""873"",""01:07:26"",""140"",""173"",""3.5"",""149"",""218"",""5:53"",""2:42"",""44"",""60"",""1.10"",""7.4"",""8.0"",""286"",""49.6% L / 50.4% R"",""0.0"",""9,868"",""11.0"",""No"",""00:00:48.1"",""31"",""90.0"",""31"",""20"",""44"",""01:06:48"",""01:07:26"",""3"",""18"""
"Running,2025-01-15 19:55:03,false,""Running"",""9.52"",""723"",""01:00:01"",""122"",""130"",""2.7"",""161"",""167"",""6:18"",""5:25"",""18"",""25"",""0.98"",""9.9"",""9.9"",""267"",""49.3% L / 50.7% R"",""0.0"",""9,580"",""12.0"",""No"",""00:03:22.5"",""10"",""23.0"",""35"",""20"",""42"",""00:59:57"",""01:00:01"",""-6"",""11"""
"Running,2025-01-14 20:45:20,false,""Running"",""0.75"",""132"",""00:11:02"",""129"",""151"",""1.5"",""85"",""166"",""14:44"",""6:52"",""2"",""4"",""0.72"",""6.9"",""5.1"",""560"",""52.2% L / 47.8% R"",""0.0"",""870"",""13.0"",""No"",""00:00:17.5"",""23"",""14.0"",""27"",""21"",""39"",""00:10:39"",""00:11:02"",""0"",""4"""
"Running,2025-01-14 20:14:08,false,""Running"",""5.54"",""421"",""00:30:02"",""137"",""153"",""2.7"",""161"",""167"",""5:25"",""5:04"",""15"",""23"",""1.13"",""9.3"",""10.7"",""252"",""49.5% L / 50.5% R"",""0.0"",""4,798"",""14.0"",""No"",""00:02:53.2"",""6"",""22.0"",""25"",""20"",""37"",""00:30:00"",""00:30:02"",""-0"",""17"""
"Running,2025-01-04 16:30:05,false,""Running"",""8.55"",""687"",""00:58:54"",""132"",""152"",""2.7"",""159"",""250"",""6:53"",""3:14"",""41"",""33"",""0.91"",""12.1"",""10.8"",""265"",""49.3% L / 50.7% R"",""0.0"",""9,256"",""14.0"",""No"",""00:04:27.8"",""9"",""24.0"",""30"",""23"",""36"",""00:58:25"",""00:58:54"",""-3"",""23"""
"Running,2025-01-03 08:07:20,false,""Run 03.01.24"",""8.04"",""600"",""00:45:01"",""129"",""151"",""2.8"",""164"",""182"",""5:36"",""3:10"",""31"",""21"",""1.07"",""9.1"",""9.9"",""259"",""49.3% L / 50.7% R"",""0.0"",""7,280"",""14.0"",""No"",""00:00:01.1"",""14"",""25.0"",""32"",""17"",""40"",""00:44:59"",""00:45:01"",""-11"",""15"""
"Running,2025-01-01 14:14:22,false,""Running"",""2.09"",""170"",""00:13:38"",""128"",""141"",""1.7"",""155"",""184"",""6:32"",""3:47"",""10"",""11"",""0.99"",""--"",""--"",""--"",""--"",""0.0"",""2,152"",""16.0"",""No"",""00:00:37.6"",""3"",""22.0"",""--"",""--"",""--"",""00:13:14"",""00:13:38"",""1"",""9"""
"Running,2024-12-31 12:36:47,false,""Running"",""13.83"",""1,023"",""01:15:02"",""135"",""147"",""3.2"",""161"",""170"",""5:25"",""4:49"",""10"",""14"",""1.14"",""9.4"",""10.9"",""252"",""49.9% L / 50.1% R"",""0.0"",""11,982"",""12.0"",""No"",""00:04:28.4"",""14"",""23.0"",""28"",""21"",""36"",""01:14:52"",""01:15:02"",""-3"",""12"""
"Running,2024-12-26 09:54:24,false,""Running"",""0.85"",""250"",""00:22:19"",""125"",""136"",""1.7"",""55"",""233"",""26:20"",""11:06"",""7"",""8"",""0.67"",""4.9"",""4.2"",""486"",""47.9% L / 52.1% R"",""0.0"",""1,086"",""18.0"",""No"",""00:00:07.2"",""32"",""20.0"",""26"",""21"",""33"",""00:12:32"",""00:22:19"",""2"",""6"""
"Running,2024-12-26 09:07:22,false,""Running"",""8.23"",""611"",""00:45:01"",""132"",""146"",""2.8"",""162"",""165"",""5:28"",""3:48"",""42"",""36"",""1.11"",""9.2"",""10.5"",""258"",""49.9% L / 50.1% R"",""0.0"",""7,220"",""17.0"",""No"",""00:01:05.6"",""9"",""24.0"",""29"",""20"",""37"",""00:44:59"",""00:45:01"",""0"",""12"""
"Running,2024-12-25 09:43:25,false,""Running"",""7.35"",""531"",""00:40:01"",""127"",""141"",""2.6"",""163"",""167"",""5:27"",""4:57"",""23"",""15"",""1.10"",""9.2"",""10.3"",""261"",""50.1% L / 49.9% R"",""0.0"",""6,446"",""18.0"",""No"",""00:01:48.2"",""8"",""26.0"",""32"",""15"",""40"",""00:40:00"",""00:40:01"",""0"",""13"""
"Running,2024-12-24 09:59:16,false,""Running"",""3.70"",""268"",""00:20:01"",""125"",""134"",""2.2"",""164"",""168"",""5:24"",""4:49"",""25"",""2"",""1.09"",""8.9"",""9.9"",""263"",""50.3% L / 49.7% R"",""0.0"",""3,238"",""18.0"",""No"",""00:03:34.8"",""4"",""26.0"",""33"",""19"",""38"",""00:20:00"",""00:20:01"",""4"",""29"""
"Running,2024-12-21 18:00:02,false,""Running"",""6.70"",""569"",""00:52:45"",""133"",""149"",""2.4"",""152"",""188"",""7:53"",""5:34"",""43"",""23"",""0.84"",""8.5"",""7.3"",""310"",""48.2% L / 51.8% R"",""0.0"",""7,954"",""16.0"",""No"",""00:04:34.0"",""7"",""22.0"",""28"",""18"",""37"",""00:52:26"",""00:52:45"",""-18"",""4"""
"Running,2024-12-21 17:00:04,false,""Running"",""6.70"",""607"",""00:44:24"",""151"",""162"",""2.8"",""168"",""175"",""6:37"",""5:47"",""30"",""27"",""0.90"",""8.9"",""8.3"",""279"",""48.9% L / 51.1% R"",""0.0"",""7,380"",""17.0"",""No"",""00:04:47.5"",""7"",""24.0"",""33"",""24"",""41"",""00:44:18"",""00:44:24"",""-11"",""13"""
"Running,2024-12-21 16:00:05,false,""Running"",""6.74"",""615"",""00:44:15"",""150"",""157"",""2.9"",""168"",""173"",""6:34"",""5:28"",""68"",""60"",""0.91"",""8.9"",""8.2"",""271"",""48.1% L / 51.9% R"",""0.0"",""7,350"",""16.0"",""No"",""00:05:04.5"",""7"",""25.0"",""35"",""23"",""47"",""00:44:10"",""00:44:15"",""-29"",""-2"""
"Running,2024-12-21 15:00:04,false,""Running"",""6.69"",""578"",""00:38:58"",""156"",""166"",""3.1"",""170"",""178"",""5:49"",""5:24"",""82"",""90"",""1.02"",""8.5"",""8.8"",""257"",""48.4% L / 51.6% R"",""0.0"",""6,546"",""16.0"",""No"",""00:04:10.2"",""7"",""26.0"",""33"",""25"",""39"",""00:38:50"",""00:38:58"",""-60"",""--"""
"Running,2024-12-21 14:00:04,false,""Running"",""6.70"",""562"",""00:37:45"",""153"",""163"",""3.2"",""168"",""174"",""5:38"",""5:03"",""127"",""148"",""1.06"",""8.6"",""9.3"",""251"",""49.0% L / 51.0% R"",""0.0"",""6,290"",""16.0"",""No"",""00:04:01.9"",""7"",""27.0"",""34"",""24"",""40"",""00:37:37"",""00:37:45"",""-73"",""9"""
